"","Indice","response","phi_l_ed","phi_l_jw","phi_l_dm1","phi_l_dm2","phi_f_ed","phi_f_jw","phi_f_dm1","phi_f_dm2","phi_m_ed","phi_m_jw","phi_m_dm1","phi_m_dm2","phi_addr","phi_age","phi_res_city","phi_race","phi_ethnic","phi_party","phi_gender","phi_birth_st"
"290",290,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"291",291,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"292",292,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"293",293,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"294",294,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"295",295,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"296",296,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"297",297,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"298",298,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"299",299,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"300",300,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"301",301,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"302",302,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"303",303,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"304",304,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"305",305,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"306",306,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"307",307,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"308",308,1,0,0,0,0,0,0,0,0,0,0,0,0,17,1,0,1,1,1,1,1
"309",309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"310",310,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"311",311,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"312",312,1,0,0,0,0,0,0,0,0,0,0,0,0,10,1,1,1,1,1,1,1
"313",313,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"314",314,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"315",315,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"316",316,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"317",317,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"318",318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"319",319,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"320",320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"321",321,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"322",322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"323",323,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"324",324,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"325",325,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"326",326,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"327",327,1,0,0,0,0,0,0,0,0,0,0,0,0,16,1,1,1,1,1,1,1
"328",328,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"329",329,1,0,0,0,0,0,0,0,0,0,0,0,0,11,1,1,1,1,1,1,1
"330",330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"331",331,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"332",332,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"333",333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"334",334,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"335",335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"336",336,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"337",337,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"338",338,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"339",339,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"340",340,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"341",341,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"342",342,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"343",343,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"344",344,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"345",345,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"346",346,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"347",347,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"348",348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"349",349,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"350",350,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"351",351,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"352",352,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"353",353,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"354",354,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"355",355,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"356",356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"357",357,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"358",358,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"359",359,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"360",360,1,5,0.527777777777778,3,3,0,0,0,0,4,0.5,3,3,0,1,1,1,1,1,1,1
"361",361,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"362",362,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"363",363,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"364",364,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"365",365,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"366",366,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"367",367,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"368",368,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"369",369,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"370",370,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"371",371,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"372",372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"373",373,1,5,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"374",374,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"375",375,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"376",376,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"377",377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"378",378,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"379",379,1,0,0,0,0,0,0,0,0,0,0,0,0,9,1,1,1,1,0,1,1
"380",380,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"381",381,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"382",382,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"383",383,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"384",384,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"385",385,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"386",386,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"387",387,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"388",388,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"389",389,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"390",390,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"391",391,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"392",392,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"393",393,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"394",394,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"395",395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"396",396,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"397",397,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"398",398,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"399",399,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"400",400,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"401",401,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"402",402,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"403",403,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"404",404,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"405",405,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"406",406,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"407",407,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"408",408,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"409",409,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"410",410,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"411",411,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"412",412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"413",413,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,1,1,1,1
"414",414,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"415",415,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"416",416,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"417",417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"418",418,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"419",419,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"420",420,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"421",421,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"422",422,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"423",423,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"424",424,1,0,0,0,0,0,0,0,0,2,0.2,1,1,4,1,1,1,1,1,1,1
"425",425,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"426",426,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"427",427,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"428",428,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"429",429,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1
"430",430,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"431",431,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"432",432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"433",433,1,5,1,3,3,0,0,0,0,0,0,0,0,13,1,0,1,0,1,1,1
"434",434,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"435",435,1,9,0.472727272727273,3,3,0,0,0,0,0,0,0,0,11,1,1,1,0,1,1,1
"436",436,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"437",437,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1
"438",438,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"439",439,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"440",440,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"441",441,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"442",442,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"443",443,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"444",444,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"445",445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"446",446,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"447",447,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"448",448,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"449",449,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"450",450,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"451",451,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"452",452,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"453",453,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1
"454",454,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"455",455,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"456",456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"457",457,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"458",458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"459",459,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"460",460,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"461",461,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"462",462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"463",463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"464",464,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"465",465,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"466",466,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"467",467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"468",468,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"469",469,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"470",470,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"471",471,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"472",472,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"473",473,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"474",474,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"475",475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"476",476,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"477",477,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"478",478,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1
"479",479,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"480",480,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"481",481,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"482",482,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"483",483,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"484",484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"485",485,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"486",486,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"487",487,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"488",488,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"489",489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"490",490,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"491",491,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"492",492,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"493",493,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"494",494,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"495",495,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"496",496,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"497",497,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"498",498,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"499",499,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"500",500,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"501",501,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"502",502,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"503",503,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"504",504,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"505",505,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"506",506,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"507",507,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1
"508",508,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,1,1
"509",509,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"510",510,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"511",511,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"512",512,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"513",513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"514",514,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"515",515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"516",516,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"517",517,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"518",518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"519",519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"520",520,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"521",521,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"522",522,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"523",523,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"524",524,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"525",525,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"526",526,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"527",527,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"528",528,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"529",529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"530",530,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"531",531,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"532",532,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"533",533,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"534",534,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1
"535",535,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"536",536,1,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,1,1,1,1,1
"537",537,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"538",538,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"539",539,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"540",540,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"541",541,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"542",542,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"543",543,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"544",544,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"545",545,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"546",546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"547",547,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"548",548,1,0,0,0,0,0,0,0,0,4,0.24,2,2,0,1,1,1,1,0,1,1
"549",549,1,0,0,0,0,0,0,0,0,7,0.2625,3,3,0,1,1,1,1,0,1,1
"550",550,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"551",551,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"552",552,1,0,0,0,0,0,0,0,0,1,0.0492592592592593,0,0,0,1,1,1,1,1,1,1
"553",553,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"554",554,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"555",555,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"556",556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"557",557,1,0,0,0,0,0,0,0,0,4,1,1,1,0,1,1,1,1,0,1,1
"558",558,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"559",559,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"560",560,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"561",561,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1
"562",562,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"563",563,1,0,0,0,0,0,0,0,0,0,0,0,0,13,1,1,1,1,1,1,1
"564",564,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"565",565,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"566",566,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"567",567,1,0,0,0,0,0,0,0,0,0,0,0,0,18,1,0,1,1,1,1,1
"568",568,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"569",569,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"570",570,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"571",571,1,0,0,0,0,0,0,0,0,4,0.24,0,0,0,1,1,1,1,0,1,1
"572",572,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"573",573,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"574",574,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"575",575,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"576",576,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"577",577,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"578",578,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"579",579,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"580",580,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"581",581,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
"582",582,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
